X,state_county,fips,state,ST,start.date,end.date,duration,count.max,sr,r0,r0.Pr,r0.ave3,r0.ave5,r0.est,r0.est.se,r0.est.ave3,r0.est.ave5,r0.u95,r0.u66,r0.l66,r0.l95,r1,r1.Pr,r1.est,r1.est.se,r1.u95,r1.u66,r1.l66,r1.l95,rmax,rmax.est,rmax.u95,rmax.u66,rmax.l66,rmax.l95,rmin,rmin.est,rmin.u95,rmin.u66,rmin.l66,rmin.l95,R0,l95,u95,l66,u66,fips,state_county5,Year.AHDP,County,Less_Than_High_School,At_Least_Bachelor_Degree.AHDP,Median_Earnings.AHDP,Education_Index,Income_Index,White.AHDP,African_American,Native_American,Asian_American,Other_race,Latino_Population,Children_in_Poverty,Adults_65_Poverty.AHDP,Population.Census2019,Below_federal_poverty_threshold.AHDP,Gini_Coefficient.AHDP,Child_Poverty,Professional_occupations,Service_occupations,Sales_office_occupations,Farming_occupations,Construction_occupations,Production_occupations,county5.x,countylast,state.x,county.x,Median_Earnings.y,Gini_Coefficient.MA,Below_federal_poverty_threshold.MA,Violent_Crime.MA,At_Least_Bachelor_Degree.MA,Population.MA,White.MA,Smoker,Obesity.MA,Diabetes,Elderly_Population.MA,lat,lon,area,ST,pTrump,thresh,state_county.w,pop,den,region
400,MD_Baltimore city,24510,Maryland,MD,3/16/20,5/5/20,51,2.397895273,0.02,0.061686692,0.002200063,0.064666387,0.062507925,0.040306146,0.031045503,0.03966015,0.038233567,0.09820153,0.07346801,0.006050869,-0.017215578,-0.016694697,0.00222752,-0.000249365,0.031045503,0.055317149,0.024292358,-0.026505351,-0.064251237,0.061299061,0.040313354,0.098062065,0.07351933,0.006017973,-0.017407611,-0.003098334,-0.008710431,0.044536429,0.019741735,-0.037383534,-0.066956438,1.340901032,0.877296195,1.982385295,1.046236721,1.684539837,24510,MD_Baltimore Ci,2010,"Baltimore City, Maryland",22.6,25.2,28658,4.08,4.71,28,63.3,0.3,2.3,1.9,4.2,32.6,17.8,593490,21.3,0.5,30.2,36.1,21.9,24.4,0.1,6.8,10.7,Baltimore Ci,"altimore City, Maryland",MD,"Baltimore City, MD",31713,0.5098,23.66267483,1388.608389,28.7,622454,0.280799866,23.63913764,33.7,12.3,12.05888307,39.314892,-76.619614,92.08,21,0.105283164,TRUE,MD_Baltimore city,593490,2488.570839,North
43,MD_Montgomery,24031,Maryland,MD,3/13/20,5/5/20,54,3.401197382,0.02,0.136463553,0.001942402,0.126472827,0.126727208,0.117483162,0.027154881,0.11641782,0.115386078,0.164635968,0.14479006,0.088595511,0.061086829,-9.46E-05,0.001650994,-0.00250059,0.027154881,0.04936135,0.023568013,-0.026307007,-0.056167632,0.136463553,0.117483162,0.164635968,0.14479006,0.088595511,0.061086829,-0.003771483,-0.015237396,0.033876437,0.011646055,-0.040392058,-0.071692172,2.241281838,1.549077943,2.982058329,1.862269237,2.650852022,24031,MD_Montgomery C,2010,"Montgomery County, Maryland",9,56.7,45460,7.75,7.91,49.3,16.6,0.2,13.9,3.1,17,7.6,6.3,1050688,6,0.45,7.2,56.2,14.4,19.5,0.1,5.8,4.1,Montgomery C,"ontgomery County, Maryland",MD,"Montgomery County, MD",47979,0.456,6.717871202,177.2419614,57.9,1017859,0.465788483,8.699228669,20.1,7.6,13.28533716,39.086185,-77.122862,506.22,21,0.193587861,TRUE,MD_Montgomery,1050688,801.3760989,North
124,MD_Prince George's,24033,Maryland,MD,3/11/20,5/5/20,56,3.258096538,0.02,0.140201624,0.002110495,0.138016181,0.133842625,0.096142222,0.030453848,0.092583863,0.089822068,0.160450836,0.124473096,0.066125363,0.030754008,-0.007611798,0.001948334,-0.005448057,0.030453848,0.046461429,0.020770852,-0.032242383,-0.060003756,0.134505918,0.096192085,0.160570599,0.124325543,0.066598797,0.02525139,0.008440784,-0.008437121,0.04618831,0.019711758,-0.038091743,-0.066832896,1.956149277,1.252885991,2.909774841,1.603144249,2.341212789,24033,MD_Prince Georg,2010,"Prince George's County, Maryland",14.2,29.6,37622,5.09,6.6,14.9,63.5,0.2,4,2.3,14.9,9.7,6.7,909327,7.9,0.38,9.6,38.4,18.1,25.1,0.1,9.7,8.5,Prince Georg,"rince George's County, Maryland",MD,"Prince George's County, MD",37843,0.3953,9.638142348,509.3906594,31.1,892816,0.14301603,12.61810859,33.4,11.8,10.76683214,38.908576,-76.889947,499.42,21,0.084047799,TRUE,MD_Prince George's,909327,703.0012041,North
3020,MI_agg,NA,Michigan,MI,3/5/20,5/5/20,62,3.401197382,0.02,0.150857953,0.001960521,0.144780087,0.141684643,0.121388972,0.025332403,0.118369432,0.114758395,0.171913001,0.148714625,0.096822064,0.077606286,0.016887491,0.00180467,0.003322051,0.025332403,0.060079499,0.029121601,-0.022902505,-0.055330866,0.150857953,0.121388972,0.171913001,0.148714625,0.096822064,0.077606286,-0.027786965,-0.025830772,0.01684065,-0.000623465,-0.050845377,-0.078621275,2.296713406,1.731800158,3.110917666,1.964781037,2.714047296,NA,NA,NA,NA,11.05395741,24.49332543,25612.49306,5.041979826,3.863855335,85.34421743,5.450078478,0.756926517,1.739414093,2.014676638,4.688528379,23.16562831,7.627733792,5509606,14.37092263,0.428542631,18.78305527,31.75459753,18.04606095,24.3189899,0.942257528,8.504075662,16.45062561,Brevard Coun,"revard County, Florida",FL,"Brevard County, FL",26583.85525,0.438815887,15.78281033,NA,26.27441103,5425057,0.845743188,17.55500688,31.17399183,10.26823066,15.4546579,43.12959518,-84.99716878,93194.9,23,0.532775646,FALSE,MI_agg,5509606,22.82602607,Midwest
708,MI_Genesee,26049,Michigan,MI,3/9/20,5/5/20,58,2.302585093,0.025627279,0.157505907,0.003294878,0.16575741,0.164598729,0.11609759,0.04007355,0.109308304,0.100550852,0.18620028,0.151169831,0.078992601,0.020069086,-0.042804965,0.003471468,-0.057515775,0.04007355,0.040970516,-0.023109591,-0.098956656,-0.137058237,0.149252006,0.116794813,0.180845817,0.153371047,0.079750535,0.018703985,-0.041308184,-0.086258694,-0.025530414,-0.056681141,-0.118897586,-0.160181714,2.221863733,1.159885305,3.375884631,1.747858867,2.754152489,26049,MI_Genesee Coun,2010,"Genesee County, Michigan",11.9,19,26304,4.71,4.12,72.7,20.5,0.5,0.9,2.3,3,31,6.5,405813,18.1,0.44,27.3,29.9,20,25.2,0.2,7.9,16.7,Genesee Coun,"enesee County, Michigan",MI,"Genesee County, MI",25766,0.4535,20.87849707,765.3964405,19.3,415874,0.724943132,21.74349002,33,12.2,15.11852148,43.006414,-83.694732,649.37,23,0.428816685,TRUE,MI_Genesee,405813,241.2879575,Midwest
283,MI_Macomb,26099,Michigan,MI,3/4/20,5/5/20,63,3.970291914,0.02260129,0.168041104,0.002464464,0.162092345,0.15493207,0.114683431,0.034820453,0.109537907,0.104906905,0.182312116,0.149499276,0.079129345,0.03684553,-0.007918583,0.002830217,-0.045721016,0.034820453,0.022997076,-0.012483311,-0.077531675,-0.121841225,0.168041104,0.114683431,0.182312116,0.149499276,0.079129345,0.03684553,-0.064606937,-0.073228709,-0.014070679,-0.040177248,-0.108308211,-0.1374428,2.202177036,1.308471811,3.302182558,1.749449074,2.72681646,26099,MI_Macomb Count,2010,"Macomb County, Michigan",12.4,21.8,31435,4.91,5.36,83.9,8.6,0.3,3,2,2.3,14.4,7.3,873972,9.8,0.4,13.3,32.5,17,27.8,0.1,8,14.6,Macomb Count,"acomb County, Michigan",MI,"Macomb County, MI",31535,0.4212,12.58528311,293.4957578,23.3,854689,0.814023581,18.13666706,33.3,9.9,15.21337001,42.58689,-82.957388,569.81,23,0.535794349,TRUE,MI_Macomb,873972,592.2013119,Midwest
148,MI_Oakland,26125,Michigan,MI,3/2/20,5/3/20,63,3.688879454,0.026220686,0.224353636,0.003461438,0.22004245,0.20786874,0.151750633,0.037016598,0.143974354,0.137180666,0.226830361,0.188826702,0.116444823,0.075613144,-0.027202128,0.003262131,-0.034902964,0.037016598,0.041366597,0.005238645,-0.070927753,-0.097614038,0.224353636,0.151750633,0.226830361,0.188826702,0.116444823,0.075613144,-0.02470645,-0.063467731,0.001008659,-0.02699547,-0.102996517,-0.14825656,2.763704332,1.708911867,4.220406789,2.22671799,3.426353113,26125,MI_Oakland Coun,2010,"Oakland County, Michigan",7.8,42.2,37701,6.78,6.62,75.1,13.5,0.2,5.6,2,3.5,13.1,7.2,1257584,8.7,0.46,11.5,46.1,14.1,25.3,0.1,5.5,9,Oakland Coun,"akland County, Michigan",MI,"Oakland County, MI",38596,0.4676,10.09468431,195.4932181,44.4,1229503,0.735468722,15.11197613,26.3,9.3,14.57401893,42.587535,-83.310386,908.07,23,0.435144309,TRUE,MI_Oakland,1257584,534.7115781,Midwest
966,MI_Saginaw,26145,Michigan,MI,3/19/20,5/5/20,48,1.609437912,0.02,0.015940963,0.002160541,0.018422023,0.021343173,0.013354027,0.031084247,0.012440401,0.011881435,0.069926263,0.040396835,-0.018307971,-0.065574858,-0.044640686,0.002321565,-0.034230262,0.031084247,0.030885351,-0.006738982,-0.061917609,-0.104734129,0.00942251,0.018433685,0.070783522,0.047528305,-0.009710931,-0.050901515,-0.045711485,-0.035510578,0.033783403,-0.008569904,-0.064314108,-0.10145955,1.104286545,0.595965601,1.644888943,0.869937297,1.341759253,26145,MI_Saginaw Coun,2010,"Saginaw County, Michigan",13.4,18,24173,4.47,3.53,70.5,18.6,0.3,1,1.7,7.8,30.6,8.6,190539,18.5,0.44,27.3,29.5,20.9,27.6,0.4,7.1,14.5,Saginaw Coun,"aginaw County, Michigan",MI,"Saginaw County, MI",24188,0.4515,18.28026414,745.0054792,20.2,196479,0.699998473,19.66317252,38.9,12.8,16.61398928,43.3982,-83.993736,815.82,23,0.482071671,TRUE,MI_Saginaw,190539,90.17609952,Midwest
149,MI_Wayne,26163,Michigan,MI,3/1/20,5/5/20,66,4.86753445,0.029611685,0.275066378,0.003979263,0.275105633,0.262740177,0.2135458,0.038557858,0.205431783,0.196743726,0.288712752,0.255000617,0.174148154,0.131045329,0.014159674,0.003746836,-0.011647995,0.038557858,0.053023667,0.027726268,-0.052508709,-0.098195566,0.275066378,0.2135458,0.288712752,0.255000617,0.174148154,0.131045329,-0.072215885,-0.077050353,0.000926144,-0.036143377,-0.116834481,-0.158067059,3.92899592,2.438214629,5.787930744,3.151315216,4.889918369,26163,MI_Wayne County,2010,"Wayne County, Michigan",16.8,20.2,27729,4.48,4.49,49.6,40.3,0.3,2.5,2.1,5.2,32.9,11.4,1749343,21.4,0.47,31.1,30.5,20.8,25.8,0.2,6.9,15.8,Wayne County,"ayne County, Michigan",MI,"Wayne County, MI",27206,0.493,25.03421644,1034.062142,22,1778969,0.498265568,22.55590123,33.5,12,13.47460242,42.33261,-83.217933,672.26,23,0.294396777,TRUE,MI_Wayne,1749343,1004.707428,Midwest
3008,MN_agg,NA,Minnesota,MN,3/10/20,5/5/20,57,3.17805383,0.02,0.08097419,0.00222397,0.078124628,0.07205937,0.056231681,0.030232981,0.055843871,0.056114196,0.12352479,0.082181715,0.027141462,-0.00889787,0.034267504,0.00193412,0.019466367,0.030232981,0.071174889,0.045373797,-0.009631766,-0.0265653,NA,0.06614975,0.122096103,0.096459801,0.034671837,0.002256074,0.048765746,0.017561949,0.07154258,0.042778681,-0.01156987,-0.03163497,1.498329624,0.934979212,2.327461224,1.22080893,1.785236454,NA,NA,NA,NA,8.801838421,28.21547278,31253.80324,5.199977313,5.177185002,86.10502649,3.287208873,1.109413855,3.460886295,1.868560985,4.16211134,15.24912272,8.093406611,4373789,10.19697943,0.40914475,13.0838862,35.74849729,16.22763416,24.39131977,0.887641929,8.677523236,14.07151029,Collier Coun,"ollier County, Florida",FL,"Collier County, FL",33112.05858,0.421169498,10.9669619,172.847687,30.00553227,4221395,0.849102252,15.27688338,28.25588496,8.172933781,14.39310939,45.26347052,-93.63103363,86336.31,24,0.499933417,FALSE,MN_agg,4373789,19.55988323,Midwest
225,MN_Hennepin,27053,Minnesota,MN,3/13/20,5/5/20,54,3.36729583,0.02,0.133347759,0.002265909,0.129836452,0.126536126,0.114377536,0.031647039,0.111650537,0.10843698,0.168970032,0.145026474,0.081076809,0.037860044,0.001439576,0.002100946,-0.016900693,0.031647039,0.038950531,0.012547652,-0.046384383,-0.073506035,0.110370638,0.114792136,0.182907651,0.150692149,0.079566192,0.026188018,-0.017918678,-0.034285875,0.026404503,-0.00728742,-0.06544659,-0.088809251,2.19793613,1.317914341,3.058315734,1.772217532,2.654627293,27053,MN_Hennepin Cou,2010,"Hennepin County, Minnesota",7.9,44,35403,6.21,6.18,71.7,11.6,0.8,6.2,2.9,6.7,18.4,7.4,1265843,12.1,0.48,16.7,44.9,14.7,26,0.1,4.8,9.5,Hennepin Cou,"ennepin County, Minnesota",MN,"Hennepin County, MN",37402,0.4854,12.45331559,424.216116,47,1197776,0.70414919,13.04228409,22.8,6.8,12.18416465,44.974633,-93.36119,606.43,24,0.282024245,TRUE,MN_Hennepin,1265843,805.9369723,Midwest
3013,MO_agg,NA,Missouri,MO,3/7/20,5/5/20,60,2.302585093,0.02,0.075308402,0.002124158,0.076787722,0.069615918,0.034425813,0.031404261,0.03242032,0.030346103,0.095728978,0.063173967,0.002284499,-0.034343028,0.017276854,0.002188827,6.62E-05,0.031404261,0.058049154,0.03077478,-0.028500123,-0.051611137,0.032741985,0.043701791,0.106402333,0.073137264,0.010809345,-0.023224198,0.011434678,-0.02334284,0.035152849,0.005997455,-0.052035505,-0.091436428,1.286164603,0.767504085,1.950916645,1.017261543,1.571299607,NA,NA,NA,NA,14.25040293,22.21490979,26582.17564,4.384347724,4.057578882,86.21231023,6.4162606,0.469411466,1.163264041,1.972101346,3.793761086,23.21600647,9.063723832,4842647,14.06245046,0.420940306,19.24498955,31.21273869,16.98107244,25.58027982,0.756428059,10.3236512,15.15338655,DeSoto Count,"eSoto County, Florida",FL,"DeSoto County, FL",28059.14589,0.43248547,15.90795909,NA,23.84975148,4726271,0.853598746,21.29049279,30.91012092,10.68092708,14.98765094,38.36431601,-92.72233549,69119.14,25,0.657087391,FALSE,MO_agg,4842647,27.05119155,South
87,MO_St. Louis,29189,Missouri,MO,3/12/20,5/5/20,55,3.258096538,0.02,0.078363452,0.002393824,0.072272847,0.06620701,0.046241068,0.031017225,0.044709493,0.044587428,0.099495315,0.077225893,0.014051487,-0.024862309,0.004954018,0.002437807,0.014111603,0.031017225,0.076285224,0.046378189,-0.019809826,-0.061458168,0.049056126,0.055322974,0.128198228,0.08797208,0.023900042,-0.0146346,0.052787764,0.000404672,0.05722882,0.030726764,-0.027686313,-0.05386409,1.397978828,0.826817511,1.999005539,1.109961152,1.727413754,29189,MO_St. Louis Co,2010,"St. Louis County, Missouri",9.3,39.1,32566,6.32,5.6,68.9,23.2,0.2,3.5,1.8,2.5,17.1,6.3,994205,9.6,0.48,13.8,41.9,15.3,27.5,0.1,5.7,9.4,St. Louis Co,"t. Louis County, Missouri",MO,"St. Louis County, MO",33870,0.4877,10.88660487,297.6731488,41.6,1001327,0.677712675,16.11837473,29,10.8,16.03811742,38.647121,-90.386218,523.61,25,0.39318414,TRUE,MO_St. Louis,994205,733.1113166,South
591,MO_St. Louis city,29510,Missouri,MO,3/19/20,5/5/20,48,2.302585093,0.02,0.017561291,0.002259299,0.01633507,0.015683597,0.020392085,0.032596975,0.019392579,0.018387394,0.078133997,0.051601215,-0.014433966,-0.052823018,-0.042099799,0.002304848,-0.028242009,0.032596975,0.042270064,0.002270864,-0.063187142,-0.089009031,0.016811957,0.023157011,0.079741475,0.049660887,-0.006353773,-0.036276049,-0.048834301,-0.029034369,0.037141387,0.005920249,-0.066060504,-0.098785148,1.16261434,0.661769699,1.737899557,0.896260017,1.451144228,29510,MO_St. Louis Ci,2010,"St. Louis City, Missouri",19.4,26.9,24991,4.42,3.76,42.2,49,0.2,2.9,2.2,3.5,40,18.1,300576,26,0.49,39.9,35,23.8,23.8,0.1,6.1,11.3,St. Louis Ci,"t. Louis City, Missouri",MO,"St. Louis City, MO",27491,0.5073,27.07836938,1702.754958,31.9,317850,0.430816423,26.34165085,33.8,13.5,11.21598238,38.623609,-90.252991,66.15,25,0.158791381,TRUE,MO_St. Louis city,300576,1754.390895,South
3024,MS_agg,NA,Mississippi,MS,3/5/20,5/5/20,62,3.465735903,0.02,0.1327661,0.002035391,0.123787933,0.12111425,0.092787946,0.029410297,0.090564801,0.087663946,0.15206987,0.123750714,0.061978373,0.039716066,0.014778779,0.001810648,0.013813336,0.029410297,0.061159667,0.042965209,-0.013212643,-0.045193937,0.1327661,0.092787946,0.15206987,0.123750714,0.061978373,0.039716066,0.078631907,0.000432204,0.048593827,0.025239436,-0.02383133,-0.054642301,1.913985283,1.335327365,2.768965053,1.558540115,2.330731825,NA,NA,NA,NA,20.13182471,19.85724798,24488.69472,4.079640261,3.521344241,58.30923492,36.54563658,0.464230689,0.871278356,1.04192885,2.767362197,33.50814727,14.27616711,2976149,21.07284495,0.463364581,29.8725152,29.46438293,17.35180509,24.21770842,1.058201133,11.13926871,16.76129603,Escambia Cou,"scambia County, Florida",FL,"Escambia County, FL",NA,0.467777977,22.61397079,NA,20.85542651,2988081,0.573837858,19.78488484,35.21412679,13.61828595,13.88292352,32.58708058,-89.57549367,48433.68,26,0.578265149,FALSE,MS_agg,2976149,23.72515809,South
2999,NC_agg,NA,North Carolina,NC,3/7/20,5/5/20,60,3.526360525,0.02,0.123904023,0.00218665,0.122942379,0.11965517,0.093276105,0.031355835,0.091689501,0.0898928,0.152688183,0.122034371,0.061258528,0.027509819,-0.019954779,0.00202389,-0.021245188,0.031355835,0.033034468,0.00884972,-0.051990399,-0.085362416,0.123196735,0.094906526,0.152682859,0.124437265,0.060653897,0.026189677,-0.014760744,-0.023798893,0.041229067,0.006297683,-0.057452333,-0.09380852,1.920077843,1.224049788,2.779175558,1.55089675,2.305972107,NA,NA,NA,NA,16.1245393,26.74008886,27442.57264,4.658325586,4.340126166,65.15438656,21.1982237,1.129198047,2.214536217,1.855372469,8.463461317,25.31037318,10.33351745,10488084,15.42337122,0.450788077,21.48101361,34.10055216,16.45356855,24.26587074,0.775037005,10.31142359,14.09339975,Flagler Coun,"lagler County, Florida",FL,"Flagler County, FL",28576.10119,0.458996099,17.40433678,NA,28.53873936,9845333,0.642372686,17.80621662,29.74798873,10.95093085,14.23204274,35.53984227,-79.65620141,53821.31,28,0.503420711,FALSE,NC_agg,10488084,75.239137,South
2991,NE_agg,NA,Nebraska,NE,3/14/20,5/5/20,53,2.397895273,0.02,0.039492453,0.002279067,0.040323631,0.039060551,0.034557285,0.030290423,0.034397894,0.033487192,0.093778133,0.062179992,0.00111137,-0.032797861,0.007534179,0.002132383,0.0002595,0.030290423,0.058582863,0.028853637,-0.030686062,-0.062264545,0.033966151,0.036853089,0.090887244,0.062236881,0.005597796,-0.021963455,0.035135092,-0.003990829,0.055524897,0.024131839,-0.033018929,-0.061150365,1.287368912,0.77692947,1.926358973,1.008368086,1.560686154,NA,NA,NA,NA,9.914221835,28.2752984,27350.41146,5.171216905,4.331168691,81.98600509,4.495384903,0.799776288,1.775660933,1.742381771,9.179557176,18.8955226,8.107360949,1934408,11.83857315,0.422478943,15.47200049,34.87830333,16.26547229,25.06905013,1.461079725,8.610520792,13.71673879,Franklin Cou,"ranklin County, Florida",FL,"Franklin County, FL",NA,0.436837737,12.74293559,NA,29.51323251,1869365,0.807563531,16.06921287,29.80797693,8.884673887,14.12575928,41.17127464,-97.29034574,77358.37,30,0.585228389,FALSE,NE_agg,1934408,9.654786669,Midwest
408,NH_Hillsborough,33011,New Hampshire,NH,3/27/20,5/5/20,40,2.302585093,0.02,0.008937561,0.002411033,0.019989028,0.025065356,0.023317631,0.032904223,0.023832304,0.023939243,0.083702255,0.054125554,-0.0094898,-0.065492022,0.072996272,0.002176135,0.053610655,0.032904223,0.116598069,0.084734187,0.021706009,-0.003997685,0.04731897,0.057497722,0.130884105,0.089523069,0.021500469,-0.013910472,0.011522592,0.019093448,0.072689331,0.045392629,-0.009671242,-0.052059101,1.187564004,0.596375118,1.803272986,0.930776543,1.47672193,33011,NH_Hillsborough,2010,"Hillsborough County, New Hampshire",9.5,34.5,36162,5.76,6.33,87.6,1.8,0.2,3.2,1.8,5.3,13.2,6,417025,7.2,0.41,9.9,40.6,13.8,25.8,0.2,8.3,11.4,Hillsborough,"illsborough County, New Hampshire",NH,"Hillsborough County, NH",37833,0.4292,8.764224396,274.6570035,35.9,403972,0.864634183,14.60506407,28.5,9.1,13.36676799,42.879889,-71.532928,892.28,31,0.467007849,TRUE,NH_Hillsborough,417025,180.4524759,North
3000,NJ_agg,NA,New Jersey,NJ,3/6/20,5/5/20,61,2.63905733,0.02,0.010459876,0.002350747,0.019958935,0.016459682,0.015844069,0.030421544,0.016787931,0.017420385,0.072738124,0.044521531,-0.015353802,-0.060529357,0.010565059,0.002091923,0.017771268,0.030421544,0.076886017,0.048349277,-0.012790331,-0.040534495,NA,0.050053232,0.104448494,0.074130456,0.023039093,-0.00908981,0.050900754,0.003485253,0.060541414,0.034023082,-0.027182296,-0.058764175,1.124651723,0.62133191,1.67630874,0.889952984,1.381249771,NA,NA,NA,NA,14.91630985,26.57839423,36134.33981,4.935727809,6.115730848,72.70807951,10.24929988,0.341428604,1.623515905,1.635473087,13.39221427,17.18160442,6.490633934,428322,10.08117895,0.434223678,14.28670786,34.79514194,18.11097566,24.79176178,0.748435425,9.560583958,12.01466874,Gilchrist Co,"ilchrist County, Florida",FL,"Gilchrist County, FL",35668.82186,0.441931145,11.78809556,292.3064422,28.42707616,444210,0.714749781,15.77787739,29.52119493,10.17787758,16.45843182,39.71069414,-75.01528638,2107.25,32,0.522734891,FALSE,NJ_agg,428322,78.47950081,North
596,NJ_Atlantic,34001,New Jersey,NJ,3/24/20,5/5/20,43,2.564949357,0.02,0.039103708,0.00234867,0.038548432,0.036781498,0.025380092,0.033227511,0.025518023,0.025654076,0.086563379,0.056092179,-0.006170583,-0.049803269,0.016211038,0.002299166,0.029414022,0.033227511,0.100034278,0.058385441,-0.00201056,-0.039484452,0.030951525,0.035487328,0.098063824,0.0655066,0.004161833,-0.033041934,0.034699371,0.016888824,0.076015808,0.047493333,-0.014709566,-0.041584352,1.205405459,0.678187863,1.83759121,0.954539055,1.496890849,34001,NJ_Atlantic Cou,2010,"Atlantic County, New Jersey",15.3,23.6,30055,4.98,5.04,58.6,14.9,0.2,7.4,2.1,16.8,21.3,10.7,263670,11.8,0.45,16.9,28.1,30.7,24.3,0.5,8.1,8.4,Atlantic Cou,"tlantic County, New Jersey",NJ,"Atlantic County, NJ",30089,0.4572,15.16961326,428.7933788,25.1,275376,0.570387398,17.19704718,27.6,11.3,15.35427924,39.427562,-74.583452,671.47,32,0.449224578,TRUE,NJ_Atlantic,263670,151.6128522,North
36,NJ_Bergen,34003,New Jersey,NJ,2/29/20,5/5/20,67,4.369447852,0.023313856,0.157830146,0.002832489,0.163053457,0.164507085,0.128006745,0.03668782,0.121720915,0.115916132,0.195143345,0.163259166,0.091102513,0.039722742,-0.040200453,0.003026578,-0.04476166,0.03668782,0.025524326,-0.007386297,-0.080774253,-0.123539939,0.1487418,0.141127305,0.210573795,0.174692866,0.105150177,0.058342274,0.001324487,-0.048777679,0.028816707,-0.012718862,-0.082940719,-0.125993801,2.392997036,1.335390321,3.550010211,1.893063812,2.958132802,34003,NJ_Bergen Count,2010,"Bergen County, New Jersey",9.1,44.5,44819,6.87,7.81,62.5,5.2,0.1,14.4,1.7,16.1,6.1,7.5,932202,5.8,0.47,6.2,45.2,12.4,28.3,0.1,6.4,7.7,Bergen Count,"ergen County, New Jersey",NJ,"Bergen County, NJ",46254,0.4832,7.422378429,88.91650809,46.9,926330,0.593555213,11.66920996,21.5,8,15.76684335,40.918799,-74.057383,246.82,32,0.418627891,TRUE,NJ_Bergen,932202,1458.248691,North
151,NJ_Burlington,34005,New Jersey,NJ,3/13/20,5/5/20,54,2.833213344,0.02,0.081154819,0.00239929,0.077309404,0.078634958,0.070000038,0.031969306,0.0681374,0.066177019,0.137407354,0.10104729,0.037750418,0.000336432,-0.051453825,0.002387815,-0.031580028,0.031969306,0.032347373,-0.003206516,-0.059360448,-0.087313273,0.077239707,0.070104669,0.144487813,0.101606217,0.035449236,0.001919873,-0.044097173,-0.032897843,0.038431427,-0.001230468,-0.062214354,-0.092823928,1.645707448,1.002527312,2.53497487,1.316891442,2.01908285,34005,NJ_Burlington C,2010,"Burlington County, New Jersey",9.1,33.5,41123,5.85,7.22,70.6,15.9,0.1,4.3,2.6,6.4,7.3,4.4,445349,5.5,0.41,7.2,40.9,14.3,27.9,0.5,7.1,9.2,Burlington C,"urlington County, New Jersey",NJ,"Burlington County, NJ",41498,0.4259,6.362460093,158.9303362,35.7,450556,0.689521391,12.75179419,28,9.5,15.07692717,39.982667,-74.834269,819.48,32,0.407740828,TRUE,NJ_Burlington,445349,209.8282871,North
62,NJ_Camden,34007,New Jersey,NJ,3/14/20,5/5/20,53,2.890371758,0.02,0.089371109,0.002298481,0.088584911,0.087812888,0.061027585,0.032717213,0.057358461,0.054554817,0.120403736,0.093544685,0.030144189,-0.008556682,-0.004921742,0.002227172,0.006891572,0.032717213,0.067177888,0.040475128,-0.026858969,-0.061495342,0.089371109,0.061027585,0.120403736,0.093544685,0.030144189,-0.008556682,0.027839666,-0.000227311,0.054458368,0.030712459,-0.027826977,-0.05817447,1.548450748,0.937408507,2.282633906,1.247425208,1.923436226,34007,NJ_Camden Count,2010,"Camden County, New Jersey",14.6,27.9,34669,5.1,6.03,60.3,18.4,0.2,5.1,1.8,14.2,19.2,8.3,506471,11.2,0.44,16.8,36.9,16.7,27.6,0.1,7.3,11.3,Camden Count,"amden County, New Jersey",NJ,"Camden County, NJ",35638,0.4601,13.22652115,550.6893335,30.2,511998,0.585285489,16.64231307,30.2,10.4,13.85786663,39.86401,-75.027836,227.59,32,0.320536471,TRUE,NJ_Camden,506471,859.2179079,North
230,NJ_Essex,34013,New Jersey,NJ,3/3/20,5/5/20,64,4.624972813,0.025284778,0.207374026,0.003164245,0.203231844,0.197710263,0.154098304,0.038627668,0.146827347,0.139536045,0.230105374,0.190639812,0.115907171,0.064506298,-0.072044178,0.003335008,-0.065693877,0.038627668,0.01297703,-0.029788932,-0.102221718,-0.169797654,0.206573568,0.15415168,0.229957664,0.190319027,0.115949251,0.06483638,-0.084058046,-0.068277191,0.016782956,-0.031141751,-0.106395214,-0.171955091,2.802567018,1.58561371,4.294601828,2.219205127,3.461516794,34013,NJ_Essex County,2010,"Essex County, New Jersey",18,31.6,33571,5.22,5.81,33.2,39.3,0.2,4.5,2.5,20.3,22,11.9,798975,14.6,0.52,20.1,36.3,18.7,25.6,0.1,7.8,11.6,Essex County,"ssex County, New Jersey",NJ,"Essex County, NJ",34266,0.5447,17.31439709,681.2280408,32.7,791609,0.319393792,15.10094596,28.7,10.7,12.14349508,40.768705,-74.216402,129.59,32,0.203181383,TRUE,NJ_Essex,798975,2380.474937,North
